sequence,device_time_us,elapsed_s,missing_before,flags,overruns,status,ch1_count,ch2_count,ch3_count,ch4_count,ch1_uV,ch2_uV,ch3_uV,ch4_uV
1322,5288000,5.288,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1323,5292000,5.292,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1324,5296000,5.296,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1325,5300000,5.3,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1326,5304000,5.304,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1327,5308000,5.308,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1328,5312000,5.312,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1329,5316000,5.316,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1330,5320000,5.32,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1331,5324000,5.324,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1332,5328000,5.328,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1333,5332000,5.332,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1334,5336000,5.336,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1335,5340000,5.34,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1336,5344000,5.344,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1337,5348000,5.348,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1338,5352000,5.352,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1339,5356000,5.356,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1340,5360000,5.36,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1341,5364000,5.364,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1342,5368000,5.368,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1343,5372000,5.372,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1344,5376000,5.376,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1345,5380000,5.38,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1346,5384000,5.384,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1347,5388000,5.388,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1348,5392000,5.392,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1349,5396000,5.396,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1350,5400000,5.4,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1351,5404000,5.404,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1352,5408000,5.408,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1353,5412000,5.412,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1354,5416000,5.416,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1355,5420000,5.42,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1356,5424000,5.424,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1357,5428000,5.428,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1358,5432000,5.432,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1359,5436000,5.436,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1360,5440000,5.44,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1361,5444000,5.444,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1362,5448000,5.448,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1363,5452000,5.452,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1364,5456000,5.456,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1365,5460000,5.46,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1366,5464000,5.464,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1367,5468000,5.468,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1368,5472000,5.472,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1369,5476000,5.476,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1370,5480000,5.48,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1371,5484000,5.484,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1372,5488000,5.488,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1373,5492000,5.492,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1374,5496000,5.496,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1375,5500000,5.5,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1376,5504000,5.504,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1377,5508000,5.508,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1378,5512000,5.512,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1379,5516000,5.516,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1380,5520000,5.52,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1381,5524000,5.524,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1382,5528000,5.528,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1383,5532000,5.532,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1384,5536000,5.536,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1385,5540000,5.54,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1386,5544000,5.544,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1387,5548000,5.548,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1388,5552000,5.552,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1389,5556000,5.556,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1390,5560000,5.56,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1391,5564000,5.564,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1392,5568000,5.568,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1393,5572000,5.572,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1394,5576000,5.576,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1395,5580000,5.58,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1396,5584000,5.584,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1397,5588000,5.588,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1398,5592000,5.592,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1399,5596000,5.596,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1400,5600000,5.6,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1401,5604000,5.604,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1402,5608000,5.608,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1403,5612000,5.612,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1404,5616000,5.616,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1405,5620000,5.62,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1406,5624000,5.624,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1407,5628000,5.628,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1408,5632000,5.632,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1409,5636000,5.636,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1410,5640000,5.64,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1411,5644000,5.644,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1412,5648000,5.648,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1413,5652000,5.652,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1414,5656000,5.656,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1415,5660000,5.66,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1416,5664000,5.664,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1417,5668000,5.668,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1418,5672000,5.672,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1419,5676000,5.676,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1420,5680000,5.68,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1421,5684000,5.684,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1422,5688000,5.688,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1423,5692000,5.692,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1424,5696000,5.696,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1425,5700000,5.7,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1426,5704000,5.704,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1427,5708000,5.708,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1428,5712000,5.712,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1429,5716000,5.716,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1430,5720000,5.72,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1431,5724000,5.724,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1432,5728000,5.728,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1433,5732000,5.732,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1434,5736000,5.736,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1435,5740000,5.74,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1436,5744000,5.744,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1437,5748000,5.748,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1438,5752000,5.752,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1439,5756000,5.756,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1440,5760000,5.76,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1441,5764000,5.764,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1442,5768000,5.768,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1443,5772000,5.772,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1444,5776000,5.776,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1445,5780000,5.78,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
1446,5784000,5.784,0,4,0,c00000,-422,-393,-360,-324,-9.432435035705566,-8.784234523773193,-8.046627044677734,-7.241964340209961
1447,5788000,5.788,0,4,0,c00000,-342,-304,-263,-219,-7.644295692443848,-6.794929504394531,-5.8785080909729,-4.895031452178955
1448,5792000,5.792,0,4,0,c00000,-240,-195,-149,-100,-5.364418029785156,-4.3585896492004395,-3.330409526824951,-2.2351741790771484
1449,5796000,5.796,0,4,0,c00000,-124,-75,-25,24,-2.771615982055664,-1.6763806343078613,-0.5587935447692871,0.5364418029785156
1450,5800000,5.8,0,4,0,c00000,0,49,99,147,0.0,1.0952353477478027,2.212822437286377,3.285706043243408
1451,5804000,5.804,0,4,0,c00000,124,172,218,261,2.771615982055664,3.8444995880126953,4.872679710388184,5.833804607391357
1452,5808000,5.808,0,4,0,c00000,240,283,323,359,5.364418029785156,6.32554292678833,7.2196125984191895,8.024275302886963
1453,5812000,5.812,0,4,0,c00000,342,376,407,434,7.644295692443848,8.404254913330078,9.097158908843994,9.700655937194824
1454,5816000,5.816,0,4,0,c00000,422,446,466,482,9.432435035705566,9.968876838684082,10.415911674499512,10.773539543151855
1455,5820000,5.82,0,4,0,c00000,475,488,496,499,10.617077350616455,10.907649993896484,11.086463928222656,11.15351915359497
1456,5824000,5.824,0,4,0,c00000,499,499,495,486,11.15351915359497,11.15351915359497,11.064112186431885,10.862946510314941
1457,5828000,5.828,0,4,0,c00000,491,479,462,441,10.974705219268799,10.706484317779541,10.326504707336426,9.857118129730225
1458,5832000,5.832,0,4,0,c00000,452,428,401,369,10.102987289428711,9.566545486450195,8.963048458099365,8.247792720794678
1459,5836000,5.836,0,4,0,c00000,385,351,314,273,8.605420589447021,7.845461368560791,7.018446922302246,6.102025508880615
1460,5840000,5.84,0,4,0,c00000,293,252,207,161,6.549060344696045,5.632638931274414,4.626810550689697,3.598630428314209
1461,5844000,5.844,0,4,0,c00000,184,136,88,38,4.112720489501953,3.039836883544922,1.9669532775878906,0.8493661880493164
1462,5848000,5.848,0,4,0,c00000,62,12,-37,-86,1.385807991027832,0.2682209014892578,-0.8270144462585449,-1.9222497940063477
1463,5852000,5.852,0,4,0,c00000,-62,-111,-159,-206,-1.385807991027832,-2.4810433387756348,-3.553926944732666,-4.604458808898926
1464,5856000,5.856,0,4,0,c00000,-184,-229,-272,-313,-4.112720489501953,-5.11854887008667,-6.079673767089844,-6.996095180511475
1465,5860000,5.86,0,4,0,c00000,-293,-332,-368,-400,-6.549060344696045,-7.420778274536133,-8.225440979003906,-8.940696716308594
1466,5864000,5.864,0,4,0,c00000,-385,-415,-440,-462,-8.605420589447021,-9.275972843170166,-9.834766387939453,-10.326504707336426
1467,5868000,5.868,0,4,0,c00000,-452,-471,-485,-495,-10.102987289428711,-10.52767038345337,-10.84059476852417,-11.064112186431885
1468,5872000,5.872,0,4,0,c00000,-491,-498,-499,-496,-10.974705219268799,-11.1311674118042,-11.15351915359497,-11.086463928222656
1469,5876000,5.876,0,4,0,c00000,-499,-493,-482,-467,-11.15351915359497,-11.019408702850342,-10.773539543151855,-10.438263416290283
1470,5880000,5.88,0,4,0,c00000,-475,-457,-435,-408,-10.617077350616455,-10.214745998382568,-9.723007678985596,-9.119510650634766
